game_id,season,week,team,def_value_pre,def_value_post
2009_07_NE_TB,2009,7,TB,1.058,0.547
2009_09_GB_TB,2009,9,TB,0.547,2.379
2009_10_TB_MIA,2009,10,TB,2.379,1.955
2009_11_NO_TB,2009,11,TB,1.955,1.296
2009_12_TB_ATL,2009,12,TB,1.296,2.656
2009_13_TB_CAR,2009,13,TB,2.656,2.508
2009_14_NYJ_TB,2009,14,TB,2.508,2.824
2009_15_TB_SEA,2009,15,TB,2.824,3.851
2009_16_TB_NO,2009,16,TB,3.851,3.014
2009_17_ATL_TB,2009,17,TB,3.014,2.675
2010_01_CLE_TB,2010,1,TB,1.715,1.774
2010_02_TB_CAR,2010,2,TB,1.774,3.369
2010_03_PIT_TB,2010,3,TB,3.369,1.824
2010_05_TB_CIN,2010,5,TB,1.824,2.358
2010_06_NO_TB,2010,6,TB,2.358,1.716
2010_07_LAR_TB,2010,7,TB,1.716,1.376
2010_08_TB_ARI,2010,8,TB,1.376,2.089
2010_09_TB_ATL,2010,9,TB,2.089,1.063
2010_10_CAR_TB,2010,10,TB,1.063,0.666
2010_11_TB_SF,2010,11,TB,0.666,1.973
2010_12_TB_BAL,2010,12,TB,1.973,1.756
2010_13_ATL_TB,2010,13,TB,1.756,3.001
2010_14_TB_WAS,2010,14,TB,3.001,1.956
2010_15_DET_TB,2010,15,TB,1.956,-0.395
2010_16_SEA_TB,2010,16,TB,-0.395,-0.621
2010_17_TB_NO,2010,17,TB,-0.621,1.365
2011_01_DET_TB,2011,1,TB,0.875,-1.613
2011_02_TB_MIN,2011,2,TB,-1.613,-1.279
2011_03_ATL_TB,2011,3,TB,-1.279,-0.906
2011_04_IND_TB,2011,4,TB,-0.906,-1.205
2011_05_TB_SF,2011,5,TB,-1.205,-2.473
2011_06_NO_TB,2011,6,TB,-2.473,-2.229
2011_07_CHI_TB,2011,7,TB,-2.229,-1.186
2011_09_TB_NO,2011,9,TB,-1.186,-2.022
2011_10_HOU_TB,2011,10,TB,-2.022,-2.806
2011_11_TB_GB,2011,11,TB,-2.806,-2.845
2011_12_TB_TEN,2011,12,TB,-2.845,-1.316
2011_13_CAR_TB,2011,13,TB,-1.316,-3.275
2011_14_TB_JAX,2011,14,TB,-3.275,-3.633
2011_15_DAL_TB,2011,15,TB,-3.633,-5.098
2011_16_TB_CAR,2011,16,TB,-5.098,-7.265
2011_17_TB_ATL,2011,17,TB,-7.265,-6.68
2012_01_CAR_TB,2012,1,TB,-4.282,-3.533
2012_02_TB_NYG,2012,2,TB,-3.533,-5.07
2012_03_TB_DAL,2012,3,TB,-5.07,-3.461
2012_04_WAS_TB,2012,4,TB,-3.461,-6.168
2012_06_KC_TB,2012,6,TB,-6.168,-5.438
2012_07_NO_TB,2012,7,TB,-5.438,-7.318
2012_08_TB_MIN,2012,8,TB,-7.318,-6.64
2012_09_TB_OAK,2012,9,TB,-6.64,-7.743
2012_10_LAC_TB,2012,10,TB,-7.743,-9.098
2012_11_TB_CAR,2012,11,TB,-9.098,-9.11
2012_12_ATL_TB,2012,12,TB,-9.11,-10.148
2012_13_TB_DEN,2012,13,TB,-10.148,-10.169
2012_14_PHI_TB,2012,14,TB,-10.169,-12.237
2012_15_TB_NO,2012,15,TB,-12.237,-13.825
2012_16_LAR_TB,2012,16,TB,-13.825,-13.314
2012_17_TB_ATL,2012,17,TB,-13.314,-12.412
2013_01_TB_NYJ,2013,1,TB,-7.956,-8.172
2013_02_NO_TB,2013,2,TB,-8.172,-5.639
2013_03_TB_NE,2013,3,TB,-5.639,-4.751
2013_04_ARI_TB,2013,4,TB,-4.751,-3.93
2013_06_PHI_TB,2013,6,TB,-3.93,-6.822
2013_07_TB_ATL,2013,7,TB,-6.822,-7.548
2013_08_CAR_TB,2013,8,TB,-7.548,-8.73
2013_09_TB_SEA,2013,9,TB,-8.73,-9.641
2013_10_MIA_TB,2013,10,TB,-9.641,-10.049
2013_11_ATL_TB,2013,11,TB,-10.049,-7.958
2013_12_TB_DET,2013,12,TB,-7.958,-6.003
2013_13_TB_CAR,2013,13,TB,-6.003,-7.634
2013_14_BUF_TB,2013,14,TB,-7.634,-3.662
2013_15_SF_TB,2013,15,TB,-3.662,-4.673
2013_16_TB_LAR,2013,16,TB,-4.673,-4.974
2013_17_TB_NO,2013,17,TB,-4.974,-7.778
2014_01_CAR_TB,2014,1,TB,-4.986,-7.047
2014_02_LAR_TB,2014,2,TB,-7.047,-7.98
2014_03_TB_ATL,2014,3,TB,-7.98,-9.612
2014_04_TB_PIT,2014,4,TB,-9.612,-10.333
2014_05_TB_NO,2014,5,TB,-10.333,-9.397
2014_06_BAL_TB,2014,6,TB,-9.397,-12.465
2014_08_MIN_TB,2014,8,TB,-12.465,-13.061
2014_09_TB_CLE,2014,9,TB,-13.061,-12.476
2014_10_ATL_TB,2014,10,TB,-12.476,-12.039
2014_11_TB_WAS,2014,11,TB,-12.039,-10.554
2014_12_TB_CHI,2014,12,TB,-10.554,-9.058
2014_13_CIN_TB,2014,13,TB,-9.058,-7.747
2014_14_TB_DET,2014,14,TB,-7.747,-8.983
2014_15_TB_CAR,2014,15,TB,-8.983,-9.705
2014_16_GB_TB,2014,16,TB,-9.705,-10.074
2014_17_NO_TB,2014,17,TB,-10.074,-7.453
2015_01_TEN_TB,2015,1,TB,-4.777,-6.492
2015_02_TB_NO,2015,2,TB,-6.492,-4.388
2015_03_TB_HOU,2015,3,TB,-4.388,-4.673
2015_04_CAR_TB,2015,4,TB,-4.673,-4.088
2015_05_JAX_TB,2015,5,TB,-4.088,-5.363
2015_07_TB_WAS,2015,7,TB,-5.363,-9.178
2015_08_TB_ATL,2015,8,TB,-9.178,-11.23
2015_09_NYG_TB,2015,9,TB,-11.23,-10.346
2015_10_DAL_TB,2015,10,TB,-10.346,-9.274
2015_11_TB_PHI,2015,11,TB,-9.274,-8.759
2015_12_TB_IND,2015,12,TB,-8.759,-9.372
2015_13_ATL_TB,2015,13,TB,-9.372,-8.841
2015_14_NO_TB,2015,14,TB,-8.841,-9.628
2015_15_TB_LAR,2015,15,TB,-9.628,-10.788
2015_16_CHI_TB,2015,16,TB,-10.788,-10.93
2015_17_TB_CAR,2015,17,TB,-10.93,-11.842
2016_01_TB_ATL,2016,1,TB,-7.591,-8.346
2016_02_TB_ARI,2016,2,TB,-8.346,-9.355
2016_03_LAR_TB,2016,3,TB,-9.355,-9.153
2016_04_DEN_TB,2016,4,TB,-9.153,-7.878
2016_05_TB_CAR,2016,5,TB,-7.878,-8.034
2016_07_TB_SF,2016,7,TB,-8.034,-6.985
2016_08_OAK_TB,2016,8,TB,-6.985,-10.78
2016_09_ATL_TB,2016,9,TB,-10.78,-12.099
2016_10_CHI_TB,2016,10,TB,-12.099,-9.536
2016_11_TB_KC,2016,11,TB,-9.536,-10.97
2016_12_SEA_TB,2016,12,TB,-10.97,-7.745
2016_13_TB_LAC,2016,13,TB,-7.745,-6.703
2016_14_NO_TB,2016,14,TB,-6.703,-3.579
2016_15_TB_DAL,2016,15,TB,-3.579,-5.098
2016_16_TB_NO,2016,16,TB,-5.098,-4.247
2016_17_CAR_TB,2016,17,TB,-4.247,-2.273
2017_02_CHI_TB,2017,2,TB,-1.457,-2.176
2017_03_TB_MIN,2017,3,TB,-2.176,-5.789
2017_04_NYG_TB,2017,4,TB,-5.789,-7.938
2017_05_NE_TB,2017,5,TB,-7.938,-7.061
2017_06_TB_ARI,2017,6,TB,-7.061,-7.914
2017_07_TB_BUF,2017,7,TB,-7.914,-9.211
2017_08_CAR_TB,2017,8,TB,-9.211,-8.874
2017_09_TB_NO,2017,9,TB,-8.874,-9.075
2017_10_NYJ_TB,2017,10,TB,-9.075,-7.425
2017_11_TB_MIA,2017,11,TB,-7.425,-4.945
2017_12_TB_ATL,2017,12,TB,-4.945,-6.033
2017_13_TB_GB,2017,13,TB,-6.033,-5.322
2017_14_DET_TB,2017,14,TB,-5.322,-6.787
2017_15_ATL_TB,2017,15,TB,-6.787,-6.555
2017_16_TB_CAR,2017,16,TB,-6.555,-5.701
2017_17_NO_TB,2017,17,TB,-5.701,-5.202
2018_01_TB_NO,2018,1,TB,-3.334,-6.156
2018_02_PHI_TB,2018,2,TB,-6.156,-7.375
2018_03_PIT_TB,2018,3,TB,-7.375,-8.243
2018_04_TB_CHI,2018,4,TB,-8.243,-13.024
2018_06_TB_ATL,2018,6,TB,-13.024,-14.854
2018_07_CLE_TB,2018,7,TB,-14.854,-15.338
2018_08_TB_CIN,2018,8,TB,-15.338,-15.643
2018_09_TB_CAR,2018,9,TB,-15.643,-15.571
2018_10_WAS_TB,2018,10,TB,-15.571,-14.731
2018_11_TB_NYG,2018,11,TB,-14.731,-14.77
2018_12_SF_TB,2018,12,TB,-14.77,-12.903
2018_13_CAR_TB,2018,13,TB,-12.903,-10.874
2018_14_NO_TB,2018,14,TB,-10.874,-9.753
2018_15_TB_BAL,2018,15,TB,-9.753,-10.44
2018_16_TB_DAL,2018,16,TB,-10.44,-10.762
2018_17_ATL_TB,2018,17,TB,-10.762,-11.274
2019_01_SF_TB,2019,1,TB,-7.227,-6.463
2019_02_TB_CAR,2019,2,TB,-6.463,-5.157
2019_03_NYG_TB,2019,3,TB,-5.157,-7.223
2019_04_TB_LAR,2019,4,TB,-7.223,-8.34
2019_05_TB_NO,2019,5,TB,-8.34,-10.951
2019_06_CAR_TB,2019,6,TB,-10.951,-11.613
2019_08_TB_TEN,2019,8,TB,-11.613,-11.352
2019_09_TB_SEA,2019,9,TB,-11.352,-13.402
2019_10_ARI_TB,2019,10,TB,-13.402,-14.529
2019_11_NO_TB,2019,11,TB,-14.529,-15.278
2019_12_TB_ATL,2019,12,TB,-15.278,-11.628
2019_13_TB_JAX,2019,13,TB,-11.628,-8.634
2019_14_IND_TB,2019,14,TB,-8.634,-9.326
2019_15_TB_DET,2019,15,TB,-9.326,-8.387
2019_16_HOU_TB,2019,16,TB,-8.387,-5.665
2019_17_ATL_TB,2019,17,TB,-5.665,-4.29
2020_01_TB_NO,2020,1,TB,-2.75,-1.527
2020_02_CAR_TB,2020,2,TB,-1.527,-1.249
2020_03_TB_DEN,2020,3,TB,-1.249,0.092
2020_04_LAC_TB,2020,4,TB,0.092,-1.333
2020_05_TB_CHI,2020,5,TB,-1.333,-1.067
2020_06_GB_TB,2020,6,TB,-1.067,3.181
2020_07_TB_OAK,2020,7,TB,3.181,3.345
2020_08_TB_NYG,2020,8,TB,3.345,3.598
2020_09_NO_TB,2020,9,TB,3.598,2.285
2020_10_TB_CAR,2020,10,TB,2.285,1.791
2020_11_LAR_TB,2020,11,TB,1.791,-0.332
2020_12_KC_TB,2020,12,TB,-0.332,-2.561
2020_14_MIN_TB,2020,14,TB,-2.561,-1.585
2020_15_TB_ATL,2020,15,TB,-1.585,-3.76
2020_16_TB_DET,2020,16,TB,-3.76,-1.897
2020_17_ATL_TB,2020,17,TB,-1.897,-3.202
2020_18_TB_WAS,2020,18,TB,-3.202,-5.369
2020_19_TB_NO,2020,19,TB,-5.369,-2.129
2020_20_TB_GB,2020,20,TB,-2.129,-1.313
2020_21_KC_TB,2020,21,TB,-1.313,1.84
2021_01_DAL_TB,2021,1,TB,1.18,-0.806
2021_02_ATL_TB,2021,2,TB,-0.806,-0.914
2021_03_TB_LAR,2021,3,TB,-0.914,-3.183
2021_04_TB_NE,2021,4,TB,-3.183,-3.599
2021_05_MIA_TB,2021,5,TB,-3.599,-3.821
2021_06_TB_PHI,2021,6,TB,-3.821,-3.043
2021_07_CHI_TB,2021,7,TB,-3.043,-1.374
2021_08_TB_NO,2021,8,TB,-1.374,-1.031
2021_10_TB_WAS,2021,10,TB,-1.031,-1.625
2021_11_NYG_TB,2021,11,TB,-1.625,-0.095
2021_12_TB_IND,2021,12,TB,-0.095,-0.293
2021_13_TB_ATL,2021,13,TB,-0.293,0.074
2021_14_BUF_TB,2021,14,TB,0.074,-1.86
2021_16_TB_CAR,2021,16,TB,-1.86,-0.582
2021_17_TB_NYJ,2021,17,TB,-0.582,-1.234
2021_18_CAR_TB,2021,18,TB,-1.234,-2.376
2021_19_PHI_TB,2021,19,TB,-2.376,-1.371
2021_20_LAR_TB,2021,20,TB,-1.371,-3.524
2022_01_TB_DAL,2022,1,TB,-2.259,0.688
2022_02_TB_NO,2022,2,TB,0.688,3.489
2022_03_GB_TB,2022,3,TB,3.489,3.004
2022_04_KC_TB,2022,4,TB,3.004,3.508
2022_05_ATL_TB,2022,5,TB,3.508,3.712
2022_06_TB_PIT,2022,6,TB,3.712,4.021
2022_07_TB_CAR,2022,7,TB,4.021,2.323
2022_08_BAL_TB,2022,8,TB,2.323,1.619
2022_09_LAR_TB,2022,9,TB,1.619,3.375
2022_10_SEA_TB,2022,10,TB,3.375,2.409
2022_12_TB_CLE,2022,12,TB,2.409,3.1
2022_13_NO_TB,2022,13,TB,3.1,2.702
2022_14_TB_SF,2022,14,TB,2.702,0.249
2022_15_CIN_TB,2022,15,TB,0.249,0.215
2022_16_TB_ARI,2022,16,TB,0.215,0.831
2022_17_CAR_TB,2022,17,TB,0.831,-0.816
2022_18_TB_ATL,2022,18,TB,-0.816,-1.879
2022_19_DAL_TB,2022,19,TB,-1.879,-4.932
2023_01_TB_MIN,2023,1,TB,-3.162,-4.147
2023_02_CHI_TB,2023,2,TB,-4.147,-1.636
2023_03_PHI_TB,2023,3,TB,-1.636,-1.155
2023_04_TB_NO,2023,4,TB,-1.155,0.073
2023_06_DET_TB,2023,6,TB,0.073,-0.889
2023_07_ATL_TB,2023,7,TB,-0.889,-2.945
2023_08_TB_BUF,2023,8,TB,-2.945,-4.326
2023_09_TB_HOU,2023,9,TB,-4.326,-8.083
2023_10_TEN_TB,2023,10,TB,-8.083,-5.877
2023_11_TB_SF,2023,11,TB,-5.877,-7.085
2023_12_TB_IND,2023,12,TB,-7.085,-6.499
2023_13_CAR_TB,2023,13,TB,-6.499,-4.592
2023_14_TB_ATL,2023,14,TB,-4.592,-5.919
2023_15_TB_GB,2023,15,TB,-5.919,-6.89
2023_16_JAX_TB,2023,16,TB,-6.89,-4.939
2023_17_NO_TB,2023,17,TB,-4.939,-5.375
2023_18_TB_CAR,2023,18,TB,-5.375,-5.18
2023_19_PHI_TB,2023,19,TB,-5.18,-4.638
2023_20_TB_DET,2023,20,TB,-4.638,-5.103
2024_01_WAS_TB,2024,1,TB,-3.271,-5.388
2024_02_TB_DET,2024,2,TB,-5.388,-4.564
2024_03_DEN_TB,2024,3,TB,-4.564,-6.554
2024_04_PHI_TB,2024,4,TB,-6.554,-4.648
2024_05_TB_ATL,2024,5,TB,-4.648,-7.336
2024_06_TB_NO,2024,6,TB,-7.336,-6.027
2024_07_BAL_TB,2024,7,TB,-6.027,-7.778
2024_08_ATL_TB,2024,8,TB,-7.778,-9.664
2024_09_TB_KC,2024,9,TB,-9.664,-10.42
2024_10_SF_TB,2024,10,TB,-10.42,-11.088
2024_12_TB_NYG,2024,12,TB,-11.088,-10.744
2024_13_TB_CAR,2024,13,TB,-10.744,-12.413
2024_14_OAK_TB,2024,14,TB,-12.413,-10.936
2024_15_TB_LAC,2024,15,TB,-10.936,-9.822
2024_16_TB_DAL,2024,16,TB,-9.822,-10.942
2024_17_CAR_TB,2024,17,TB,-10.942,-10.052
2024_18_NO_TB,2024,18,TB,-10.052,-10.972
2024_19_WAS_TB,2024,19,TB,-10.972,-11.63
2025_01_TB_ATL,2025,1,TB,-7.455,-9.185
2025_02_TB_HOU,2025,2,TB,-9.185,-8.764
2025_03_NYJ_TB,2025,3,TB,-8.764,-8.935
2025_04_PHI_TB,2025,4,TB,-8.935,-8.519
2025_05_TB_SEA,2025,5,TB,-8.519,-11.182
2025_06_SF_TB,2025,6,TB,-11.182,-9.418
2025_07_TB_DET,2025,7,TB,-9.418,-7.551
2025_08_TB_NO,2025,8,TB,-7.551,-6.002
1999_01_CIN_TEN,1999,1,TEN,0.0,-2.166
1999_02_CLE_TEN,1999,2,TEN,-2.166,-1.112
1999_03_TEN_JAX,1999,3,TEN,-1.112,-1.2
1999_04_TEN_SF,1999,4,TEN,-1.2,-4.02
1999_05_BAL_TEN,1999,5,TEN,-4.02,-3.312
1999_06_TEN_NO,1999,6,TEN,-3.312,-5.347
1999_08_LAR_TEN,1999,8,TEN,-5.347,-6.57
1999_09_TEN_MIA,1999,9,TEN,-6.57,-7.515
1999_10_TEN_CIN,1999,10,TEN,-7.515,-7.254
1999_11_PIT_TEN,1999,11,TEN,-7.254,-6.424
1999_12_TEN_CLE,1999,12,TEN,-6.424,-7.263
1999_13_TEN_BAL,1999,13,TEN,-7.263,-10.536
1999_14_OAK_TEN,1999,14,TEN,-10.536,-10.402
1999_15_ATL_TEN,1999,15,TEN,-10.402,-11.116
1999_16_JAX_TEN,1999,16,TEN,-11.116,-9.645
1999_17_TEN_PIT,1999,17,TEN,-9.645,-11.055
1999_18_BUF_TEN,1999,18,TEN,-11.055,-8.788
1999_19_TEN_IND,1999,19,TEN,-8.788,-8.577
1999_20_TEN_JAX,1999,20,TEN,-8.577,-7.031
1999_21_LAR_TEN,1999,21,TEN,-7.031,-7.918
2000_01_TEN_BUF,2000,1,TEN,-5.075,-5.074
2000_02_KC_TEN,2000,2,TEN,-5.074,-5.129
2000_04_TEN_PIT,2000,4,TEN,-5.129,-5.451
2000_05_NYG_TEN,2000,5,TEN,-5.451,-4.318
2000_06_TEN_CIN,2000,6,TEN,-4.318,-4.476
2000_07_JAX_TEN,2000,7,TEN,-4.476,-4.27
2000_08_TEN_BAL,2000,8,TEN,-4.27,-2.64
2000_09_TEN_WAS,2000,9,TEN,-2.64,-1.026
2000_10_PIT_TEN,2000,10,TEN,-1.026,-0.129
2000_11_BAL_TEN,2000,11,TEN,-0.129,-0.449
2000_12_CLE_TEN,2000,12,TEN,-0.449,0.216
2000_13_TEN_JAX,2000,13,TEN,0.216,0.91
2000_14_TEN_PHI,2000,14,TEN,0.91,0.7
2000_15_CIN_TEN,2000,15,TEN,0.7,1.358
2000_16_TEN_CLE,2000,16,TEN,1.358,1.269
2000_17_DAL_TEN,2000,17,TEN,1.269,3.996
2000_19_BAL_TEN,2000,19,TEN,3.996,5.198
2001_01_MIA_TEN,2001,1,TEN,3.332,1.005
2001_04_TEN_BAL,2001,4,TEN,1.005,0.713
2001_05_TB_TEN,2001,5,TEN,0.713,-0.231
2001_06_TEN_DET,2001,6,TEN,-0.231,-1.734
2001_07_TEN_PIT,2001,7,TEN,-1.734,-2.662
2001_09_BAL_TEN,2001,9,TEN,-2.662,-1.67
2001_10_TEN_CIN,2001,10,TEN,-1.67,-1.59
2001_11_PIT_TEN,2001,11,TEN,-1.59,-4.175
2001_12_TEN_CLE,2001,12,TEN,-4.175,-4.168
2001_13_TEN_MIN,2001,13,TEN,-4.168,-8.13
2001_14_GB_TEN,2001,14,TEN,-8.13,-7.888
2001_15_TEN_OAK,2001,15,TEN,-7.888,-6.779
2001_16_CLE_TEN,2001,16,TEN,-6.779,-9.076
2001_17_CIN_TEN,2001,17,TEN,-9.076,-9.906
2002_01_PHI_TEN,2002,1,TEN,-6.35,-4.366
2002_02_TEN_DAL,2002,2,TEN,-4.366,-6.042
2002_03_CLE_TEN,2002,3,TEN,-6.042,-8.781
2002_04_TEN_OAK,2002,4,TEN,-8.781,-11.422
2002_05_WAS_TEN,2002,5,TEN,-11.422,-10.637
2002_08_TEN_CIN,2002,8,TEN,-10.637,-12.694
2002_09_TEN_IND,2002,9,TEN,-12.694,-13.614
2002_10_HOU_TEN,2002,10,TEN,-13.614,-12.798
2002_11_PIT_TEN,2002,11,TEN,-12.798,-11.025
2002_12_TEN_BAL,2002,12,TEN,-11.025,-8.514
2002_13_TEN_NYG,2002,13,TEN,-8.514,-10.116
2002_14_IND_TEN,2002,14,TEN,-10.116,-8.824
2002_15_NE_TEN,2002,15,TEN,-8.824,-6.939
2002_17_TEN_HOU,2002,17,TEN,-6.939,-6.604
2002_19_PIT_TEN,2002,19,TEN,-6.604,-6.739
2002_20_TEN_OAK,2002,20,TEN,-6.739,-9.674
2003_01_OAK_TEN,2003,1,TEN,-6.201,-5.998
2003_02_TEN_IND,2003,2,TEN,-5.998,-5.772
2003_03_NO_TEN,2003,3,TEN,-5.772,-5.771
2003_04_TEN_PIT,2003,4,TEN,-5.771,-5.133
2003_05_TEN_NE,2003,5,TEN,-5.133,-4.727
2003_06_HOU_TEN,2003,6,TEN,-4.727,-5.808
2003_07_TEN_CAR,2003,7,TEN,-5.808,-7.947
2003_08_TEN_JAX,2003,8,TEN,-7.947,-6.208
2003_10_MIA_TEN,2003,10,TEN,-6.208,-2.814
2003_11_JAX_TEN,2003,11,TEN,-2.814,-1.051
2003_12_TEN_ATL,2003,12,TEN,-1.051,-2.509
2003_13_TEN_NYJ,2003,13,TEN,-2.509,-2.477
2003_14_IND_TEN,2003,14,TEN,-2.477,-1.44
2003_15_BUF_TEN,2003,15,TEN,-1.44,-1.838
2003_16_TEN_HOU,2003,16,TEN,-1.838,-2.396
2003_17_TB_TEN,2003,17,TEN,-2.396,-0.116
2003_18_TEN_BAL,2003,18,TEN,-0.116,-0.499
2003_19_TEN_NE,2003,19,TEN,-0.499,-0.998
2004_01_TEN_MIA,2004,1,TEN,-0.639,1.852
2004_02_IND_TEN,2004,2,TEN,1.852,0.594
2004_03_JAX_TEN,2004,3,TEN,0.594,0.377
2004_04_TEN_LAC,2004,4,TEN,0.377,-1.916
2004_05_TEN_GB,2004,5,TEN,-1.916,-1.729
2004_06_HOU_TEN,2004,6,TEN,-1.729,-1.752
2004_07_TEN_MIN,2004,7,TEN,-1.752,-0.843
2004_08_CIN_TEN,2004,8,TEN,-0.843,-0.142
2004_10_CHI_TEN,2004,10,TEN,-0.142,2.365
2004_11_TEN_JAX,2004,11,TEN,2.365,2.282
2004_12_TEN_HOU,2004,12,TEN,2.282,1.628
2004_13_TEN_IND,2004,13,TEN,1.628,0.974
2004_14_KC_TEN,2004,14,TEN,0.974,0.883
2004_15_TEN_OAK,2004,15,TEN,0.883,-1.626
2004_16_DEN_TEN,2004,16,TEN,-1.626,-4.041
2004_17_DET_TEN,2004,17,TEN,-4.041,-6.371
2005_01_TEN_PIT,2005,1,TEN,-4.084,-5.532
2005_02_BAL_TEN,2005,2,TEN,-5.532,-4.751
2005_03_TEN_LAR,2005,3,TEN,-4.751,-5.464
2005_04_IND_TEN,2005,4,TEN,-5.464,-7.262
2005_05_TEN_HOU,2005,5,TEN,-7.262,-5.798
2005_06_CIN_TEN,2005,6,TEN,-5.798,-7.317
2005_07_TEN_ARI,2005,7,TEN,-7.317,-4.867
2005_08_OAK_TEN,2005,8,TEN,-4.867,-5.252
2005_09_TEN_CLE,2005,9,TEN,-5.252,-6.343
2005_11_JAX_TEN,2005,11,TEN,-6.343,-7.943
2005_12_SF_TEN,2005,12,TEN,-7.943,-7.167
2005_13_TEN_IND,2005,13,TEN,-7.167,-7.353
2005_14_HOU_TEN,2005,14,TEN,-7.353,-6.377
2005_15_SEA_TEN,2005,15,TEN,-6.377,-8.14
2005_16_TEN_MIA,2005,16,TEN,-8.14,-7.158
2005_17_TEN_JAX,2005,17,TEN,-7.158,-6.355
2006_01_NYJ_TEN,2006,1,TEN,-4.073,-6.03
2006_02_TEN_LAC,2006,2,TEN,-6.03,-8.023
2006_03_TEN_MIA,2006,3,TEN,-8.023,-6.911
2006_04_DAL_TEN,2006,4,TEN,-6.911,-7.657
2006_05_TEN_IND,2006,5,TEN,-7.657,-6.99
2006_06_TEN_WAS,2006,6,TEN,-6.99,-6.592
2006_08_HOU_TEN,2006,8,TEN,-6.592,-4.864
2006_09_TEN_JAX,2006,9,TEN,-4.864,-6.071
2006_10_BAL_TEN,2006,10,TEN,-6.071,-7.671
2006_11_TEN_PHI,2006,11,TEN,-7.671,-5.245
2006_12_NYG_TEN,2006,12,TEN,-5.245,-5.017
2006_13_IND_TEN,2006,13,TEN,-5.017,-5.218
2006_14_TEN_HOU,2006,14,TEN,-5.218,-4.834
2006_15_JAX_TEN,2006,15,TEN,-4.834,-3.756
2006_16_TEN_BUF,2006,16,TEN,-3.756,-3.267
2006_17_NE_TEN,2006,17,TEN,-3.267,-3.489
2007_01_TEN_JAX,2007,1,TEN,-2.236,-2.634
2007_02_IND_TEN,2007,2,TEN,-2.634,-2.157
2007_03_TEN_NO,2007,3,TEN,-2.157,-0.147
2007_05_ATL_TEN,2007,5,TEN,-0.147,1.393
2007_06_TEN_TB,2007,6,TEN,1.393,0.208
2007_07_TEN_HOU,2007,7,TEN,0.208,1.744
2007_08_OAK_TEN,2007,8,TEN,1.744,3.989
2007_09_CAR_TEN,2007,9,TEN,3.989,6.128
2007_10_JAX_TEN,2007,10,TEN,6.128,5.425
2007_11_TEN_DEN,2007,11,TEN,5.425,3.842
2007_12_TEN_CIN,2007,12,TEN,3.842,1.726
2007_13_HOU_TEN,2007,13,TEN,1.726,2.446
2007_14_LAC_TEN,2007,14,TEN,2.446,3.592
2007_15_TEN_KC,2007,15,TEN,3.592,2.11
2007_16_NYJ_TEN,2007,16,TEN,2.11,2.604
2007_17_TEN_IND,2007,17,TEN,2.604,3.447
2007_18_TEN_LAC,2007,18,TEN,3.447,2.662
2008_01_JAX_TEN,2008,1,TEN,1.706,4.126
2008_02_TEN_CIN,2008,2,TEN,4.126,5.541
2008_03_HOU_TEN,2008,3,TEN,5.541,7.962
2008_04_MIN_TEN,2008,4,TEN,7.962,7.617
2008_05_TEN_BAL,2008,5,TEN,7.617,7.701
2008_07_TEN_KC,2008,7,TEN,7.701,7.098
2008_08_IND_TEN,2008,8,TEN,7.098,6.484
2008_09_GB_TEN,2008,9,TEN,6.484,6.964
2008_10_TEN_CHI,2008,10,TEN,6.964,6.147
2008_11_TEN_JAX,2008,11,TEN,6.147,8.61
2008_12_NYJ_TEN,2008,12,TEN,8.61,7.784
2008_13_TEN_DET,2008,13,TEN,7.784,8.413
2008_14_CLE_TEN,2008,14,TEN,8.413,8.836
2008_15_TEN_HOU,2008,15,TEN,8.836,8.504
2008_16_PIT_TEN,2008,16,TEN,8.504,7.867
2008_17_TEN_IND,2008,17,TEN,7.867,6.421
2008_19_BAL_TEN,2008,19,TEN,6.421,5.914
2009_01_TEN_PIT,2009,1,TEN,3.791,2.874
2009_02_HOU_TEN,2009,2,TEN,2.874,-0.437
2009_03_TEN_NYJ,2009,3,TEN,-0.437,-0.598
2009_04_TEN_JAX,2009,4,TEN,-0.598,-3.458
2009_05_IND_TEN,2009,5,TEN,-3.458,-5.146
2009_06_TEN_NE,2009,6,TEN,-5.146,-8.788
2009_08_JAX_TEN,2009,8,TEN,-8.788,-6.215
2009_09_TEN_SF,2009,9,TEN,-6.215,-6.222
2009_10_BUF_TEN,2009,10,TEN,-6.222,-5.975
2009_11_TEN_HOU,2009,11,TEN,-5.975,-5.897
2009_12_ARI_TEN,2009,12,TEN,-5.897,-6.447
2009_13_TEN_IND,2009,13,TEN,-6.447,-6.226
2009_14_LAR_TEN,2009,14,TEN,-6.226,-4.512
2009_15_MIA_TEN,2009,15,TEN,-4.512,-5.009
2009_16_LAC_TEN,2009,16,TEN,-5.009,-5.806
2009_17_TEN_SEA,2009,17,TEN,-5.806,-4.647
2010_01_OAK_TEN,2010,1,TEN,-2.979,-2.038
2010_02_PIT_TEN,2010,2,TEN,-2.038,-1.455
2010_03_TEN_NYG,2010,3,TEN,-1.455,-2.021
2010_04_DEN_TEN,2010,4,TEN,-2.021,-2.303
2010_05_TEN_DAL,2010,5,TEN,-2.303,-1.793
2010_06_TEN_JAX,2010,6,TEN,-1.793,-0.228
2010_07_PHI_TEN,2010,7,TEN,-0.228,0.113
2010_08_TEN_LAC,2010,8,TEN,0.113,-0.974
2010_10_TEN_MIA,2010,10,TEN,-0.974,0.315
